Wall time,Step,Value;;;;;"Average Reward; Last 50 Episodes:";
1612281938.8263688,5947,-0.890674889087677;;;;;-0.890674889087677;-0.890674889
1612281943.0746233,5969,-1.0458128452301025;;;;;-1.0458128452301025;-1.045812845
1612281945.2603762,5971,-1.0755462646484375;;;;;-1.0755462646484375;-1.075546265
1612281948.2324684,5992,-0.8967171907424927;;;;;-0.8967171907424927;-0.896717191
1612281948.2324684,5994,-1.1210010051727295;;;;;-1.1210010051727295;-1.121001005
1612281948.2324684,5996,-0.9676308631896973;;;;;-0.9676308631896973;-0.967630863
1612281950.0346153,6000,-1.1099882125854492;;;;;-1.1099882125854492;-1.109988213
1612281950.0346153,6004,-1.5911474227905273;;;;;-1.5911474227905273;-1.591147423
1612281952.4721518,6014,-0.9255709648132324;;;;;-0.9255709648132324;-0.925570965
1612281952.4721518,6018,-1.1003408432006836;;;;;-1.1003408432006836;-1.100340843
;;;;;;
;;;;;;
;;;;;Average;-1.219503876
