Wall time,Step,Value;;;;;Durchschittlicher Reward in den letzten 50 Episoden:;;;
1612377029.3497136,3664,-1.9251810312271118;;;;-1.925181031;-1.925181031;;;"RECHTS(A950;LÄNGE(A950)-SUCHEN("",-"";A950))"
1612377031.252312,3670,-2.0476393699645996;;;;-2.04763937;-2.04763937;;;WERT(E950)
1612377033.6438534,3678,-1.8821271657943726;;;;-1.882127166;-1.882127166;;;
1612377034.19435,3680,-2.1747241020202637;;;;-2.174724102;-2.174724102;;;
1612377034.867583,3682,-1.9404531717300415;;;;-1.940453172;-1.940453172;;;
1612377035.4699411,3684,-1.876953363418579;;;;-1.876953363;-1.876953363;;;
1612377036.1690664,3686,-1.8869316577911377;;;;-1.886931658;-1.886931658;;;
1612377037.4532428,3690,-1.9909265041351318;;;;-1.990926504;-1.990926504;;;
1612377038.004769,3692,-1.9268269538879395;;;;-1.926826954;-1.926826954;;;
1612377040.2498684,3700,-1.9711194038391113;;;;-1.971119404;-1.971119404;;;
1612377041.9193993,3706,-1.9587757587432861;;;;-1.958775759;-1.958775759;;;
1612377042.4808972,3708,-1.9421098232269287;;;;-1.942109823;-1.942109823;;;
1612377044.2182531,3714,-1.964353322982788;;;;-1.964353323;-1.964353323;;;
1612377044.766787,3716,-1.8659226894378662;;;;-1.865922689;-1.865922689;;;
1612377045.3223028,3718,-1.9439871311187744;;;;-1.943987131;-1.943987131;;;
1612377045.8758228,3720,-1.8499863147735596;;;;-1.849986315;-1.849986315;;;
1612377046.43034,3722,-1.7900495529174805;;;;-1.790049553;-1.790049553;;;
1612377047.5503466,3726,-1.7811506986618042;;;;-1.781150699;-1.781150699;;;
1612377048.1128528,3728,-1.9431896209716797;;;;-1.943189621;-1.943189621;;;
1612377048.6703608,3730,-1.9584627151489258;;;;-1.958462715;-1.958462715;;;
1612377049.2503214,3732,-2.080697536468506;;;;-2.080697536;-2.080697536;;;
1612377049.82462,3734,-2.148513078689575;;;;-2.148513079;-2.148513079;;;
1612377052.0357108,3742,-1.8395421504974365;;;;-1.83954215;-1.83954215;;;
1612377052.5882654,3744,-1.9320929050445557;;;;-1.932092905;-1.932092905;;;
1612377053.145745,3746,-1.903991937637329;;;;-1.903991938;-1.903991938;;;
1612377054.802317,3752,-1.9610366821289062;;;;-1.961036682;-1.961036682;;;
1612377056.211114,3756,-1.8820748329162598;;;;-1.882074833;-1.882074833;;;
1612377056.7695913,3758,-1.9120028018951416;;;;-1.912002802;-1.912002802;;;
1612377057.3600144,3760,-1.8738515377044678;;;;-1.873851538;-1.873851538;;;
1612377058.5518641,3764,-1.9264352321624756;;;;-1.926435232;-1.926435232;;;
1612377059.1463332,3766,-1.953087568283081;;;;-1.953087568;-1.953087568;;;
1612377059.7108483,3768,-1.8848274946212769;;;;-1.884827495;-1.884827495;;;
1612377060.85775,3772,-1.8905013799667358;;;;-1.89050138;-1.89050138;;;
1612377061.4112706,3774,-1.9197795391082764;;;;-1.919779539;-1.919779539;;;
1612377063.2304306,3780,-1.8977301120758057;;;;-1.897730112;-1.897730112;;;
1612377064.490065,3784,-1.783116102218628;;;;-1.783116102;-1.783116102;;;
1612377065.6379952,3788,-1.9304835796356201;;;;-1.93048358;-1.93048358;;;
1612377066.1905193,3790,-1.903181552886963;;;;-1.903181553;-1.903181553;;;
1612377067.2925782,3794,-1.8760638236999512;;;;-1.876063824;-1.876063824;;;
1612377069.1266704,3800,-1.9522756338119507;;;;-1.952275634;-1.952275634;;;
1612377070.3224742,3804,-1.8051724433898926;;;;-1.805172443;-1.805172443;;;
1612377070.880981,3806,-1.923170566558838;;;;-1.923170567;-1.923170567;;;
1612377071.4354992,3808,-1.8729374408721924;;;;-1.872937441;-1.872937441;;;
1612377072.589415,3812,-1.8115845918655396;;;;-1.811584592;-1.811584592;;;
1612377073.8625207,3816,-1.9933022260665894;;;;-1.993302226;-1.993302226;;;
1612377074.4240074,3818,-2.1579771041870117;;;;-2.157977104;-2.157977104;;;
1612377075.0074801,3820,-1.9638023376464844;;;;-1.963802338;-1.963802338;;;
1612377077.1427405,3828,-1.8348937034606934;;;;-1.834893703;-1.834893703;;;
1612377077.7032738,3830,-1.9791622161865234;;;;-1.979162216;-1.979162216;;;
1612377078.7135665,3834,-1.9668575525283813;;;;-1.966857553;-1.966857553;;;
1612377079.780726,3838,-2.0328617095947266;;;;-2.03286171;-2.03286171;;;
1612377081.4621568,3845,-1.9438011646270752;;;;-1.943801165;-1.943801165;;;
;;;;;;;;
;;;;;;;;
;;;;Average (Last 50):;-1.929955363;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;SUMME(F950:F1001)/ZEILEN(F950:F1001);;;
